state_run1,LnL_run1,state_run2,LnL_run2
4157000,-5881.529,4157000,-5875.825
4158000,-5877.948,4158000,-5871.551
4159000,-5873.406,4159000,-5876.401
4160000,-5876.393,4160000,-5878.623
4161000,-5871.725,4161000,-5876.906
4162000,-5872.566,4162000,-5877.404
4163000,-5869.634,4163000,-5874.449
4164000,-5877.4,4164000,-5874.187
4165000,-5871.225,4165000,-5872.089
4166000,-5876.2,4166000,-5872.812
4167000,-5875.255,4167000,-5871.135
4168000,-5872.982,4168000,-5870.514
4169000,-5872.566,4169000,-5874.099
4170000,-5874.011,4170000,-5876.119
4171000,-5878.123,4171000,-5877.405
4172000,-5872.926,4172000,-5880.338
4173000,-5869.038,4173000,-5876.601
4174000,-5870.906,4174000,-5879.774
4175000,-5871.213,4175000,-5877.134
4176000,-5874.699,4176000,-5868.931
4177000,-5873.075,4177000,-5872.402
4178000,-5880.04,4178000,-5884.679
4179000,-5875.233,4179000,-5877.895
4180000,-5874.089,4180000,-5873.156
4181000,-5874.185,4181000,-5879.18
4182000,-5874.853,4182000,-5878.457
4183000,-5874.038,4183000,-5871.33
4184000,-5872.599,4184000,-5877.089
4185000,-5884.011,4185000,-5876.088
4186000,-5880.847,4186000,-5871.559
4187000,-5870.758,4187000,-5873.617
4188000,-5876.423,4188000,-5880.665
4189000,-5876.486,4189000,-5875.922
4190000,-5870.987,4190000,-5872.768
4191000,-5875.998,4191000,-5877.811
4192000,-5870.024,4192000,-5874.556
4193000,-5870.239,4193000,-5879.824
4194000,-5876.77,4194000,-5873.718
4195000,-5871.131,4195000,-5874.038
4196000,-5873.219,4196000,-5879.443
4197000,-5874.914,4197000,-5871.483
4198000,-5873.291,4198000,-5875.327
4199000,-5873.454,4199000,-5870.549
4200000,-5884.772,4200000,-5878.909
4201000,-5884.903,4201000,-5871.705
4202000,-5884.19,4202000,-5873.644
4203000,-5875.403,4203000,-5873.862
4204000,-5874.318,4204000,-5878.772
4205000,-5874.68,4205000,-5873.741
4206000,-5883.269,4206000,-5878.89
4207000,-5871.274,4207000,-5880.701
4208000,-5876.97,4208000,-5869.643
4209000,-5880.016,4209000,-5874.889
4210000,-5873.391,4210000,-5873.78
4211000,-5875.862,4211000,-5882.972
4212000,-5878.207,4212000,-5872.852
4213000,-5880.255,4213000,-5871.662
4214000,-5873.867,4214000,-5877.06
4215000,-5877.985,4215000,-5872.777
4216000,-5877.599,4216000,-5879.285
4217000,-5877.301,4217000,-5871.656
4218000,-5872.736,4218000,-5882.842
4219000,-5877.048,4219000,-5878.002
4220000,-5871.723,4220000,-5873.425
4221000,-5874.591,4221000,-5880.623
4222000,-5873.383,4222000,-5876.605
4223000,-5869.18,4223000,-5874.515
4224000,-5880.761,4224000,-5875.37
4225000,-5869.632,4225000,-5872.252
4226000,-5875.718,4226000,-5878.43
4227000,-5870.797,4227000,-5875.694
4228000,-5875.941,4228000,-5870.414
4229000,-5873.336,4229000,-5876.145
4230000,-5875.911,4230000,-5875.152
4231000,-5876.996,4231000,-5869.799
4232000,-5872.177,4232000,-5875.879
4233000,-5876.734,4233000,-5872.136
4234000,-5873.367,4234000,-5878.807
4235000,-5876.498,4235000,-5875.383
4236000,-5878.661,4236000,-5871.798
4237000,-5874.531,4237000,-5874.846
4238000,-5873.673,4238000,-5876.874
4239000,-5874.046,4239000,-5877.686
4240000,-5877.933,4240000,-5872.337
4241000,-5880.225,4241000,-5873.598
4242000,-5874.366,4242000,-5871.722
4243000,-5872.782,4243000,-5872.893
4244000,-5878.012,4244000,-5871.268
4245000,-5887.889,4245000,-5870.398
4246000,-5872.943,4246000,-5874.854
4247000,-5873.63,4247000,-5874.229
4248000,-5872.413,4248000,-5877.415
4249000,-5876.137,4249000,-5874.6
4250000,-5874.266,4250000,-5876.783
4251000,-5877.496,4251000,-5872.64
4252000,-5879.347,4252000,-5874.924
4253000,-5880.564,4253000,-5871.704
4254000,-5872.06,4254000,-5871.574
4255000,-5871.336,4255000,-5877.813
4256000,-5872.799,4256000,-5873.342
4257000,-5872.381,4257000,-5885.019
4258000,-5877.713,4258000,-5875.291
4259000,-5875.732,4259000,-5873.636
4260000,-5876.596,4260000,-5870.717
4261000,-5869.619,4261000,-5879.495
4262000,-5870.679,4262000,-5872.323
4263000,-5872.727,4263000,-5875.307
4264000,-5879.646,4264000,-5871.562
4265000,-5873.282,4265000,-5871.381
4266000,-5876.936,4266000,-5873.345
4267000,-5876.721,4267000,-5872.811
4268000,-5871.969,4268000,-5877.746
4269000,-5874.754,4269000,-5878.672
4270000,-5876.061,4270000,-5874.375
4271000,-5879.56,4271000,-5874.74
4272000,-5875.481,4272000,-5874.684
4273000,-5874.341,4273000,-5878.615
4274000,-5873.743,4274000,-5875.182
4275000,-5881.177,4275000,-5875.484
4276000,-5874.767,4276000,-5870.808
4277000,-5875.678,4277000,-5875.513
4278000,-5872.735,4278000,-5877.034
4279000,-5871.148,4279000,-5873.695
4280000,-5873.706,4280000,-5877.005
4281000,-5874.987,4281000,-5880.527
4282000,-5871.661,4282000,-5881.349
4283000,-5878.671,4283000,-5872.904
4284000,-5875.777,4284000,-5876.023
4285000,-5870.777,4285000,-5871.632
4286000,-5883.173,4286000,-5877.704
4287000,-5871.276,4287000,-5871.998
4288000,-5879.984,4288000,-5870.87
4289000,-5881.825,4289000,-5874.084
4290000,-5884.712,4290000,-5875.767
4291000,-5873.772,4291000,-5874.199
4292000,-5869.121,4292000,-5874.385
4293000,-5874.896,4293000,-5875.802
4294000,-5872.455,4294000,-5870.186
4295000,-5871.48,4295000,-5872.365
4296000,-5876.815,4296000,-5875.081
4297000,-5878.999,4297000,-5874.001
4298000,-5881.439,4298000,-5874.457
4299000,-5874.722,4299000,-5875.818
4300000,-5873.667,4300000,-5872.73
4301000,-5878.474,4301000,-5873.005
4302000,-5872.842,4302000,-5872.289
4303000,-5873.624,4303000,-5876.007
4304000,-5876.942,4304000,-5875.508
4305000,-5872.477,4305000,-5878.293
4306000,-5870.122,4306000,-5880.565
4307000,-5875.536,4307000,-5874.654
4308000,-5878.183,4308000,-5875.704
4309000,-5875.049,4309000,-5883.464
4310000,-5872.261,4310000,-5872.865
4311000,-5874.353,4311000,-5876.526
4312000,-5874.581,4312000,-5874.072
4313000,-5875.761,4313000,-5871.325
4314000,-5872.499,4314000,-5872.529
4315000,-5875.339,4315000,-5872.529
4316000,-5877.743,4316000,-5879.286
4317000,-5873.952,4317000,-5873.375
4318000,-5877.91,4318000,-5874.386
4319000,-5877.27,4319000,-5874.435
4320000,-5877.043,4320000,-5874.112
4321000,-5874.644,4321000,-5874.066
4322000,-5872.513,4322000,-5871.238
4323000,-5872.791,4323000,-5878.761
4324000,-5878.585,4324000,-5873.73
4325000,-5875.588,4325000,-5877.892
4326000,-5873.821,4326000,-5872.839
4327000,-5882.02,4327000,-5875.883
4328000,-5877.79,4328000,-5871.884
4329000,-5874.105,4329000,-5876.179
4330000,-5876.416,4330000,-5874.82
4331000,-5874.298,4331000,-5874.044
4332000,-5878.533,4332000,-5881.019
4333000,-5880.655,4333000,-5876.866
4334000,-5881.156,4334000,-5872.702
4335000,-5869.731,4335000,-5874.284
4336000,-5877.848,4336000,-5882.625
4337000,-5878.775,4337000,-5874.889
4338000,-5875.492,4338000,-5875.607
4339000,-5872.54,4339000,-5875.643
4340000,-5875.417,4340000,-5873.529
4341000,-5877.481,4341000,-5875.21
4342000,-5874.77,4342000,-5879.822
4343000,-5874.678,4343000,-5870.063
4344000,-5873.172,4344000,-5876.401
4345000,-5872.123,4345000,-5872.983
4346000,-5875.196,4346000,-5877.323
4347000,-5871.871,4347000,-5871.377
4348000,-5873.075,4348000,-5878.441
4349000,-5876.351,4349000,-5868.271
4350000,-5875.09,4350000,-5877.56
4351000,-5872.784,4351000,-5878.529
4352000,-5869.79,4352000,-5875.71
4353000,-5871.592,4353000,-5877.172
4354000,-5871.989,4354000,-5877.615
4355000,-5879.404,4355000,-5873.266
4356000,-5876.311,4356000,-5875.677
4357000,-5877.418,4357000,-5882.539
4358000,-5871.88,4358000,-5872.788
4359000,-5874.597,4359000,-5877.743
4360000,-5872.636,4360000,-5875.238
4361000,-5871.51,4361000,-5875.332
4362000,-5872.953,4362000,-5873.539
4363000,-5874.476,4363000,-5875.055
4364000,-5875.88,4364000,-5871.383
4365000,-5871.47,4365000,-5877.604
4366000,-5868.537,4366000,-5874.8
4367000,-5878.721,4367000,-5874.59
4368000,-5879.755,4368000,-5873.327
4369000,-5880.804,4369000,-5873.026
4370000,-5881.432,4370000,-5871.007
4371000,-5877.555,4371000,-5872.054
4372000,-5869.9,4372000,-5879.431
4373000,-5871.353,4373000,-5875.188
4374000,-5873.867,4374000,-5873.437
4375000,-5875.778,4375000,-5876.555
4376000,-5873.347,4376000,-5876.185
4377000,-5870.003,4377000,-5870.215
4378000,-5877.026,4378000,-5872.326
4379000,-5871.956,4379000,-5872.842
4380000,-5878.742,4380000,-5878.806
4381000,-5873.818,4381000,-5872.248
4382000,-5881.57,4382000,-5879.113
4383000,-5879.756,4383000,-5877.989
4384000,-5875.605,4384000,-5874.793
4385000,-5873.358,4385000,-5871.198
4386000,-5871.93,4386000,-5876.264
4387000,-5870.121,4387000,-5875.38
4388000,-5874.107,4388000,-5868.05
4389000,-5877.526,4389000,-5875.337
4390000,-5878.854,4390000,-5874.837
4391000,-5870.377,4391000,-5874.115
4392000,-5874.797,4392000,-5872.973
4393000,-5882.338,4393000,-5871.964
4394000,-5871.743,4394000,-5873.066
4395000,-5878.201,4395000,-5873.103
4396000,-5868.885,4396000,-5871.675
4397000,-5874.705,4397000,-5876.341
4398000,-5870.714,4398000,-5878.782
4399000,-5870.655,4399000,-5877.542
4400000,-5886.517,4400000,-5874.356
4401000,-5872.693,4401000,-5873.042
4402000,-5876.153,4402000,-5873.804
4403000,-5871.687,4403000,-5878.545
4404000,-5871.345,4404000,-5878.399
4405000,-5876.069,4405000,-5873.862
4406000,-5881.257,4406000,-5875.76
4407000,-5872.987,4407000,-5871.7
4408000,-5872.759,4408000,-5870.334
4409000,-5879.311,4409000,-5882.36
4410000,-5873.35,4410000,-5878.862
4411000,-5886.83,4411000,-5879.591
4412000,-5877.91,4412000,-5873.653
4413000,-5874.374,4413000,-5873.216
4414000,-5872.654,4414000,-5879.014
4415000,-5874.43,4415000,-5879.319
4416000,-5876.667,4416000,-5873.681
4417000,-5872.106,4417000,-5876.347
4418000,-5872.869,4418000,-5874.502
4419000,-5873.1,4419000,-5874.775
4420000,-5874.909,4420000,-5873.536
4421000,-5869.975,4421000,-5880.382
4422000,-5873.83,4422000,-5877.962
4423000,-5875.608,4423000,-5872.246
4424000,-5874.945,4424000,-5875.542
4425000,-5873.895,4425000,-5872.176
4426000,-5877.557,4426000,-5876.043
4427000,-5868.561,4427000,-5876.437
4428000,-5873.073,4428000,-5876.98
4429000,-5878.843,4429000,-5871.142
4430000,-5873.882,4430000,-5878.691
4431000,-5870.911,4431000,-5872.455
4432000,-5868.183,4432000,-5874.762
4433000,-5881.358,4433000,-5870.785
4434000,-5876.013,4434000,-5872.785
4435000,-5873.129,4435000,-5876.043
4436000,-5876.108,4436000,-5873.662
4437000,-5875.999,4437000,-5874.979
4438000,-5871.1,4438000,-5875.047
4439000,-5873.591,4439000,-5875.717
4440000,-5878.698,4440000,-5873.456
4441000,-5871.649,4441000,-5873.15
4442000,-5875.187,4442000,-5869.854
4443000,-5878.911,4443000,-5872.611
4444000,-5876.876,4444000,-5874.863
4445000,-5879.709,4445000,-5872.966
4446000,-5871.105,4446000,-5879.926
4447000,-5871.651,4447000,-5871.046
4448000,-5876.201,4448000,-5879.52
4449000,-5876.112,4449000,-5875.025
4450000,-5873.764,4450000,-5870.53
4451000,-5874.938,4451000,-5876.524
4452000,-5876.78,4452000,-5870.311
4453000,-5878.825,4453000,-5871.16
4454000,-5875.804,4454000,-5874.255
4455000,-5872.614,4455000,-5878.095
4456000,-5870.909,4456000,-5875.624
4457000,-5875.408,4457000,-5879.06
4458000,-5869.175,4458000,-5868.574
4459000,-5871.032,4459000,-5871.203
4460000,-5873.052,4460000,-5879.769
4461000,-5877.959,4461000,-5883.496
4462000,-5875.346,4462000,-5875.913
4463000,-5878.047,4463000,-5877.667
4464000,-5874.924,4464000,-5870.477
4465000,-5876.442,4465000,-5874.481
4466000,-5874.733,4466000,-5884.171
4467000,-5871.551,4467000,-5872.42
4468000,-5867.818,4468000,-5876.43
4469000,-5874.916,4469000,-5871.686
4470000,-5877.007,4470000,-5873.691
4471000,-5873.283,4471000,-5881.492
4472000,-5871.608,4472000,-5877.675
4473000,-5872.512,4473000,-5873.958
4474000,-5874.652,4474000,-5874.49
4475000,-5870.623,4475000,-5878.867
4476000,-5887.079,4476000,-5879.27
4477000,-5873.341,4477000,-5876.467
4478000,-5876.428,4478000,-5874.204
4479000,-5872.196,4479000,-5873.035
4480000,-5872.453,4480000,-5869.931
4481000,-5878.256,4481000,-5878.001
4482000,-5871.266,4482000,-5872.024
4483000,-5880.823,4483000,-5871.746
4484000,-5877.072,4484000,-5872.447
4485000,-5873.013,4485000,-5872.986
4486000,-5872.349,4486000,-5871.521
4487000,-5873.715,4487000,-5870.683
4488000,-5873.964,4488000,-5883.636
4489000,-5870.268,4489000,-5874.836
4490000,-5873.485,4490000,-5872.721
4491000,-5872.837,4491000,-5872.5
4492000,-5874.624,4492000,-5875.52
4493000,-5873.495,4493000,-5871.293
4494000,-5872.226,4494000,-5874.328
4495000,-5876.912,4495000,-5873.679
4496000,-5875.259,4496000,-5871.042
4497000,-5872.5,4497000,-5880.638
4498000,-5875.84,4498000,-5872.226
4499000,-5875.061,4499000,-5873.693
4500000,-5875.735,4500000,-5875.288
4501000,-5874.646,4501000,-5871.974
4502000,-5874.665,4502000,-5873.007
4503000,-5873.96,4503000,-5874.151
4504000,-5870.635,4504000,-5881.046
4505000,-5876.324,4505000,-5878.556
4506000,-5876.113,4506000,-5878.477
4507000,-5868.834,4507000,-5871.063
4508000,-5871.342,4508000,-5874.675
4509000,-5872.892,4509000,-5873.007
4510000,-5869,4510000,-5874.16
4511000,-5878.391,4511000,-5871.144
4512000,-5875.55,4512000,-5878.956
4513000,-5874.464,4513000,-5872.129
4514000,-5873.988,4514000,-5875.549
4515000,-5884.427,4515000,-5876.015
4516000,-5874.837,4516000,-5872.036
4517000,-5873.581,4517000,-5876.99
4518000,-5876.936,4518000,-5875.32
4519000,-5871.388,4519000,-5873.86
4520000,-5871.902,4520000,-5880.109
4521000,-5874.51,4521000,-5887.512
4522000,-5881.078,4522000,-5880.202
4523000,-5873.856,4523000,-5874.578
4524000,-5876.571,4524000,-5873.282
4525000,-5873.739,4525000,-5874
4526000,-5871.999,4526000,-5871.514
4527000,-5871.402,4527000,-5877.041
4528000,-5873.052,4528000,-5871.742
4529000,-5869.353,4529000,-5868.924
4530000,-5868.882,4530000,-5872.698
4531000,-5873.728,4531000,-5876.324
4532000,-5871.285,4532000,-5873.456
4533000,-5873.17,4533000,-5876.529
4534000,-5873.71,4534000,-5875.667
4535000,-5873.316,4535000,-5878.14
4536000,-5876.438,4536000,-5869.434
4537000,-5879.66,4537000,-5870.908
4538000,-5872.155,4538000,-5873.522
4539000,-5877.55,4539000,-5875.614
4540000,-5877.489,4540000,-5876.115
4541000,-5871.278,4541000,-5873.028
4542000,-5871.582,4542000,-5872.942
4543000,-5877.12,4543000,-5872.573
4544000,-5876.706,4544000,-5878.494
4545000,-5872.454,4545000,-5885.771
4546000,-5872.554,4546000,-5870.244
4547000,-5868.455,4547000,-5874.078
4548000,-5869.308,4548000,-5874.918
4549000,-5878.328,4549000,-5870.009
4550000,-5875.554,4550000,-5875.689
4551000,-5877.411,4551000,-5870.492
4552000,-5872.848,4552000,-5876.841
4553000,-5870.135,4553000,-5872.328
4554000,-5871.19,4554000,-5879.824
4555000,-5876.224,4555000,-5870.998
4556000,-5875.159,4556000,-5871.388
4557000,-5873.408,4557000,-5874.653
4558000,-5875.194,4558000,-5874.064
4559000,-5877.451,4559000,-5879.794
4560000,-5876.059,4560000,-5875.964
4561000,-5873.754,4561000,-5870.31
4562000,-5874.839,4562000,-5868.495
4563000,-5871.638,4563000,-5877.165
4564000,-5875.832,4564000,-5871.142
4565000,-5871.474,4565000,-5873.512
4566000,-5877.39,4566000,-5870.003
4567000,-5872.059,4567000,-5873.28
4568000,-5875.285,4568000,-5874.359
4569000,-5875.372,4569000,-5873.902
4570000,-5867.493,4570000,-5874.344
4571000,-5870.37,4571000,-5871.195
4572000,-5878.653,4572000,-5874.218
4573000,-5879.323,4573000,-5876.534
4574000,-5873.548,4574000,-5876.173
4575000,-5875.397,4575000,-5873.156
4576000,-5874.016,4576000,-5872.946
4577000,-5872.844,4577000,-5873.758
4578000,-5871.943,4578000,-5872.9
4579000,-5875.961,4579000,-5874.303
4580000,-5877.178,4580000,-5880.35
4581000,-5871.767,4581000,-5876.374
4582000,-5871.07,4582000,-5871.55
4583000,-5881.191,4583000,-5876.107
4584000,-5876.644,4584000,-5874.993
4585000,-5877.587,4585000,-5870.515
4586000,-5872.745,4586000,-5871.624
4587000,-5872.135,4587000,-5871.365
4588000,-5875.74,4588000,-5872.274
4589000,-5874.572,4589000,-5873.321
4590000,-5871.821,4590000,-5875.722
4591000,-5870.707,4591000,-5879.518
4592000,-5873.378,4592000,-5878.047
4593000,-5872.866,4593000,-5872.987
4594000,-5876.704,4594000,-5877.191
4595000,-5874.554,4595000,-5879.805
4596000,-5879.332,4596000,-5875.27
4597000,-5871.643,4597000,-5872.922
4598000,-5873.351,4598000,-5871.134
4599000,-5874.327,4599000,-5878.457
4600000,-5880.156,4600000,-5877.388
4601000,-5874.006,4601000,-5870.955
4602000,-5873.757,4602000,-5875.27
4603000,-5874.473,4603000,-5873.69
4604000,-5872.296,4604000,-5881.477
4605000,-5869.942,4605000,-5877.008
4606000,-5877.283,4606000,-5870.792
4607000,-5874.033,4607000,-5875.784
4608000,-5873.247,4608000,-5869.996
4609000,-5874.099,4609000,-5873.32
4610000,-5876.549,4610000,-5873.537
4611000,-5873.59,4611000,-5873.698
4612000,-5875.884,4612000,-5876.892
4613000,-5870.085,4613000,-5869.672
4614000,-5878.797,4614000,-5875.673
4615000,-5870.727,4615000,-5876.892
4616000,-5883.707,4616000,-5874.64
4617000,-5873.895,4617000,-5871.504
4618000,-5876.758,4618000,-5870.087
4619000,-5872.686,4619000,-5877.208
4620000,-5873.513,4620000,-5877.955
4621000,-5876.469,4621000,-5872.584
4622000,-5874.991,4622000,-5874.993
4623000,-5873.843,4623000,-5873.452
4624000,-5871.198,4624000,-5875.547
4625000,-5876.635,4625000,-5878.541
4626000,-5870.444,4626000,-5870.35
4627000,-5875.918,4627000,-5874.371
4628000,-5871.965,4628000,-5873.515
4629000,-5879.294,4629000,-5875.153
4630000,-5873.411,4630000,-5874.399
4631000,-5880.227,4631000,-5873.26
4632000,-5872.035,4632000,-5877.08
4633000,-5875.65,4633000,-5880.302
4634000,-5875.171,4634000,-5875.694
4635000,-5872.858,4635000,-5871.207
4636000,-5874.439,4636000,-5875.513
4637000,-5878.842,4637000,-5870.685
4638000,-5880.121,4638000,-5874.852
4639000,-5871.564,4639000,-5872.265
4640000,-5875.624,4640000,-5877.824
4641000,-5876.181,4641000,-5871.662
4642000,-5871.538,4642000,-5871.62
4643000,-5874.13,4643000,-5875.017
4644000,-5874.313,4644000,-5876.387
4645000,-5872.072,4645000,-5876.12
4646000,-5874.301,4646000,-5880.713
4647000,-5879.002,4647000,-5876.802
4648000,-5874.225,4648000,-5882.447
4649000,-5875.565,4649000,-5873.481
4650000,-5875.03,4650000,-5880.543
4651000,-5872.968,4651000,-5870.676
4652000,-5872.209,4652000,-5874.352
4653000,-5874.262,4653000,-5878.403
4654000,-5875.936,4654000,-5874.047
4655000,-5879.452,4655000,-5876.372
4656000,-5876.627,4656000,-5887.76
4657000,-5873.112,4657000,-5874.314
4658000,-5881.198,4658000,-5881.381
4659000,-5872.39,4659000,-5876.41
4660000,-5872.509,4660000,-5870.354
4661000,-5875.193,4661000,-5872.892
4662000,-5881.456,4662000,-5873.445
4663000,-5873.453,4663000,-5877.656
4664000,-5874.158,4664000,-5874.064
4665000,-5877.038,4665000,-5872.783
4666000,-5873.37,4666000,-5879.182
4667000,-5878.859,4667000,-5869.631
4668000,-5878.348,4668000,-5873.197
4669000,-5872.299,4669000,-5874.284
4670000,-5874.269,4670000,-5877.218
4671000,-5872.755,4671000,-5873.659
4672000,-5871.552,4672000,-5873.709
4673000,-5882.736,4673000,-5877.359
4674000,-5872.315,4674000,-5870.137
4675000,-5879.454,4675000,-5872.195
4676000,-5873.097,4676000,-5879.042
4677000,-5873.04,4677000,-5881.173
4678000,-5875.808,4678000,-5874.153
4679000,-5875.987,4679000,-5876.768
4680000,-5872.32,4680000,-5875.619
4681000,-5874.353,4681000,-5872.494
4682000,-5872.459,4682000,-5871.394
4683000,-5872.579,4683000,-5877.653
